Play,Type,PlayerLinenumber,ActSceneLine,Player,PlayerLine
A Winters Tale,Comedy,208,4.4.828,AUTOLYCUS,back thy business there: whereupon I command thee to
A Winters Tale,Comedy,208,4.4.829,AUTOLYCUS,open thy affair.
A Winters Tale,Comedy,209,4.4.830,Shepherd,"My business, sir, is to the king."
A Winters Tale,Comedy,210,4.4.831,AUTOLYCUS,What advocate hast thou to him?
A Winters Tale,Comedy,211,4.4.832,Shepherd,"I know not, an't like you."
A Winters Tale,Comedy,212,4.4.833,Clown,Advocate's the court-word for a pheasant: say you
A Winters Tale,Comedy,212,4.4.834,Clown,have none.
A Winters Tale,Comedy,213,4.4.835,Shepherd,"None, sir, I have no pheasant, cock nor hen."
A Winters Tale,Comedy,214,4.4.836,AUTOLYCUS,How blessed are we that are not simple men!
A Winters Tale,Comedy,214,4.4.837,AUTOLYCUS,"Yet nature might have made me as these are,"
A Winters Tale,Comedy,214,4.4.838,AUTOLYCUS,Therefore I will not disdain.
A Winters Tale,Comedy,215,4.4.839,Clown,This cannot be but a great courtier.
A Winters Tale,Comedy,216,4.4.840,Shepherd,"His garments are rich, but he wears"
A Winters Tale,Comedy,216,4.4.841,Shepherd,them not handsomely.
A Winters Tale,Comedy,217,4.4.842,Clown,He seems to be the more noble in being fantastical:
A Winters Tale,Comedy,217,4.4.843,Clown,"a great man, I'll warrant, I know by the picking"
A Winters Tale,Comedy,217,4.4.844,Clown,on's teeth.
A Winters Tale,Comedy,218,4.4.845,AUTOLYCUS,The fardel there? what's i' the fardel?
A Winters Tale,Comedy,218,4.4.846,AUTOLYCUS,Wherefore that box?
A Winters Tale,Comedy,219,4.4.847,Shepherd,"Sir, there lies such secrets in this fardel and box,"
A Winters Tale,Comedy,219,4.4.848,Shepherd,"which none must know but the king, and which he"
A Winters Tale,Comedy,219,4.4.849,Shepherd,"shall know within this hour, if I may come to the"
A Winters Tale,Comedy,219,4.4.850,Shepherd,speech of him.
A Winters Tale,Comedy,220,4.4.851,AUTOLYCUS,"Age, thou hast lost thy labour."
A Winters Tale,Comedy,221,4.4.852,Shepherd,"Why, sir?"
A Winters Tale,Comedy,222,4.4.853,AUTOLYCUS,"The king is not at the palace, he is gone aboard a"
A Winters Tale,Comedy,222,4.4.854,AUTOLYCUS,"new ship to purge melancholy and air himself: for,"
A Winters Tale,Comedy,222,4.4.855,AUTOLYCUS,"if thou beest capable of things serious, thou must"
A Winters Tale,Comedy,222,4.4.856,AUTOLYCUS,know the king is full of grief.
A Winters Tale,Comedy,223,4.4.857,Shepard,"So 'tis said, sir, about his son, that should have"
A Winters Tale,Comedy,223,4.4.858,Shepard,married a shepherd's daughter.
A Winters Tale,Comedy,224,4.4.859,AUTOLYCUS,"If that shepherd be not in hand-fast, let him fly:"
A Winters Tale,Comedy,224,4.4.860,AUTOLYCUS,"the curses he shall have, the tortures he shall"
A Winters Tale,Comedy,224,4.4.861,AUTOLYCUS,"feel, will break the back of man, the heart of monster."
A Winters Tale,Comedy,225,4.4.862,Clown,"Think you so, sir?"
A Winters Tale,Comedy,226,4.4.863,AUTOLYCUS,Not he alone shall suffer what wit can make heavy
A Winters Tale,Comedy,226,4.4.864,AUTOLYCUS,"and vengeance bitter, but those that are germane to"
A Winters Tale,Comedy,226,4.4.865,AUTOLYCUS,"him, though removed fifty times, shall all come"
A Winters Tale,Comedy,226,4.4.866,AUTOLYCUS,"under the hangman: which though it be great pity,"
A Winters Tale,Comedy,226,4.4.867,AUTOLYCUS,yet it is necessary. An old sheep-whistling rogue a
A Winters Tale,Comedy,226,4.4.868,AUTOLYCUS,"ram-tender, to offer to have his daughter come into"
A Winters Tale,Comedy,226,4.4.869,AUTOLYCUS,"grace! Some say he shall be stoned, but that death"
A Winters Tale,Comedy,226,4.4.870,AUTOLYCUS,"is too soft for him, say I	draw our throne into a"
A Winters Tale,Comedy,226,4.4.871,AUTOLYCUS,"sheep-cote! all deaths are too few, the sharpest too easy."
A Winters Tale,Comedy,227,4.4.872,Clown,"Has the old man e'er a son, sir, do you hear. an't"
A Winters Tale,Comedy,227,4.4.873,Clown,"like you, sir?"
A Winters Tale,Comedy,228,4.4.874,AUTOLYCUS,"He has a son, who shall be flayed alive, then"
A Winters Tale,Comedy,228,4.4.875,AUTOLYCUS,"'nointed over with honey, set on the head of a"
A Winters Tale,Comedy,228,4.4.876,AUTOLYCUS,"wasp's nest, then stand till he be three quarters"
A Winters Tale,Comedy,228,4.4.877,AUTOLYCUS,"and a dram dead, then recovered again with"
A Winters Tale,Comedy,228,4.4.878,AUTOLYCUS,"aqua-vitae or some other hot infusion, then, raw as"
A Winters Tale,Comedy,228,4.4.879,AUTOLYCUS,"he is, and in the hottest day prognostication"
A Winters Tale,Comedy,228,4.4.880,AUTOLYCUS,"proclaims, shall be be set against a brick-wall, the"
A Winters Tale,Comedy,228,4.4.881,AUTOLYCUS,"sun looking with a southward eye upon him, where he"
A Winters Tale,Comedy,228,4.4.882,AUTOLYCUS,is to behold him with flies blown to death. But what
A Winters Tale,Comedy,228,4.4.883,AUTOLYCUS,"talk we of these traitorly rascals, whose miseries"
A Winters Tale,Comedy,228,4.4.884,AUTOLYCUS,"are to be smiled at, their offences being so"
A Winters Tale,Comedy,228,4.4.885,AUTOLYCUS,"capital? Tell me, for you seem to be honest plain"
A Winters Tale,Comedy,228,4.4.886,AUTOLYCUS,"men, what you have to the king: being something"
A Winters Tale,Comedy,228,4.4.887,AUTOLYCUS,"gently considered, I'll bring you where he is"
A Winters Tale,Comedy,228,4.4.888,AUTOLYCUS,"aboard, tender your persons to his presence,"
A Winters Tale,Comedy,228,4.4.889,AUTOLYCUS,"whisper him in your behalfs, and if it be in man"
A Winters Tale,Comedy,228,4.4.890,AUTOLYCUS,"besides the king to effect your suits, here is man"
A Winters Tale,Comedy,228,4.4.891,AUTOLYCUS,shall do it.
A Winters Tale,Comedy,229,4.4.892,Clown,"He seems to be of great authority: close with him,"
A Winters Tale,Comedy,229,4.4.893,Clown,"give him gold, and though authority be a stubborn"
A Winters Tale,Comedy,229,4.4.894,Clown,"bear, yet he is oft led by the nose with gold: show"
A Winters Tale,Comedy,229,4.4.895,Clown,"the inside of your purse to the outside of his hand,"
A Winters Tale,Comedy,229,4.4.896,Clown,"and no more ado. Remember 'stoned,' and 'flayed alive.'"
A Winters Tale,Comedy,230,4.4.897,Shepherd,"An't please you, sir, to undertake the business for"
A Winters Tale,Comedy,230,4.4.898,Shepherd,"us, here is that gold I have: I'll make it as much"
A Winters Tale,Comedy,230,4.4.899,Shepherd,more and leave this young man in pawn till I bring it you.
A Winters Tale,Comedy,231,4.4.900,AUTOLYCUS,After I have done what I promised?
A Winters Tale,Comedy,232,4.4.901,Shepherd,"Ay, sir."
A Winters Tale,Comedy,233,4.4.902,AUTOLYCUS,"Well, give me the moiety. Are you a party in this business?"
A Winters Tale,Comedy,234,4.4.903,Clown,"In some sort, sir: but though my case be a pitiful"
A Winters Tale,Comedy,234,4.4.904,Clown,"one, I hope I shall not be flayed out of it."
A Winters Tale,Comedy,235,4.4.905,AUTOLYCUS,"O, that's the case of the shepherd's son: hang him,"
A Winters Tale,Comedy,235,4.4.906,AUTOLYCUS,he'll be made an example.
A Winters Tale,Comedy,236,4.4.907,Clown,"Comfort, good comfort! We must to the king and show"
A Winters Tale,Comedy,236,4.4.908,Clown,our strange sights: he must know 'tis none of your
A Winters Tale,Comedy,236,4.4.909,Clown,"daughter nor my sister, we are gone else. Sir, I"
A Winters Tale,Comedy,236,4.4.910,Clown,will give you as much as this old man does when the
A Winters Tale,Comedy,236,4.4.911,Clown,"business is performed, and remain, as he says, your"
A Winters Tale,Comedy,236,4.4.912,Clown,pawn till it be brought you.
A Winters Tale,Comedy,237,4.4.913,AUTOLYCUS,"I will trust you. Walk before toward the sea-side,"
A Winters Tale,Comedy,237,4.4.914,AUTOLYCUS,go on the right hand: I will but look upon the
A Winters Tale,Comedy,237,4.4.915,AUTOLYCUS,hedge and follow you.
A Winters Tale,Comedy,238,4.4.916,Clown,"We are blest in this man, as I may say, even blest."
A Winters Tale,Comedy,239,4.4.917,Shepherd,Let's before as he bids us: he was provided to do us good.
A Winters Tale,Comedy,240,4.4.918,AUTOLYCUS,"If I had a mind to be honest, I see Fortune would"
A Winters Tale,Comedy,240,4.4.919,AUTOLYCUS,not suffer me: she drops booties in my mouth. I am
A Winters Tale,Comedy,240,4.4.920,AUTOLYCUS,"courted now with a double occasion, gold and a means"
A Winters Tale,Comedy,240,4.4.921,AUTOLYCUS,"to do the prince my master good, which who knows how"
A Winters Tale,Comedy,240,4.4.922,AUTOLYCUS,that may turn back to my advancement? I will bring
A Winters Tale,Comedy,240,4.4.923,AUTOLYCUS,"these two moles, these blind ones, aboard him: if he"
A Winters Tale,Comedy,240,4.4.924,AUTOLYCUS,think it fit to shore them again and that the
A Winters Tale,Comedy,240,4.4.925,AUTOLYCUS,complaint they have to the king concerns him
A Winters Tale,Comedy,240,4.4.926,AUTOLYCUS,"nothing, let him call me rogue for being so far"
A Winters Tale,Comedy,240,4.4.927,AUTOLYCUS,"officious, for I am proof against that title and"
A Winters Tale,Comedy,240,4.4.928,AUTOLYCUS,what shame else belongs to't. To him will I present
A Winters Tale,Comedy,240,4.4.929,AUTOLYCUS,them: there may be matter in it.
A Winters Tale,Comedy,1,5.1.1,CLEOMENES,"Sir, you have done enough, and have perform'd"
A Winters Tale,Comedy,1,5.1.2,CLEOMENES,"A saint-like sorrow: no fault could you make,"
A Winters Tale,Comedy,1,5.1.3,CLEOMENES,"Which you have not redeem'd, indeed, paid down"
A Winters Tale,Comedy,1,5.1.4,CLEOMENES,"More penitence than done trespass: at the last,"
A Winters Tale,Comedy,1,5.1.5,CLEOMENES,"Do as the heavens have done, forget your evil,"
A Winters Tale,Comedy,1,5.1.6,CLEOMENES,With them forgive yourself.
A Winters Tale,Comedy,2,5.1.7,LEONTES,Whilst I remember
A Winters Tale,Comedy,2,5.1.8,LEONTES,"Her and her virtues, I cannot forget"
A Winters Tale,Comedy,2,5.1.9,LEONTES,"My blemishes in them, and so still think of"
A Winters Tale,Comedy,2,5.1.10,LEONTES,"The wrong I did myself, which was so much,"
A Winters Tale,Comedy,2,5.1.11,LEONTES,That heirless it hath made my kingdom and
A Winters Tale,Comedy,2,5.1.12,LEONTES,Destroy'd the sweet'st companion that e'er man
A Winters Tale,Comedy,2,5.1.13,LEONTES,Bred his hopes out of.
A Winters Tale,Comedy,3,5.1.14,PAULINA,"True, too true, my lord:"
A Winters Tale,Comedy,3,5.1.15,PAULINA,"If, one by one, you wedded all the world,"
A Winters Tale,Comedy,3,5.1.16,PAULINA,"Or from the all that are took something good,"
A Winters Tale,Comedy,3,5.1.17,PAULINA,"To make a perfect woman, she you kill'd"
A Winters Tale,Comedy,3,5.1.18,PAULINA,Would be unparallel'd.
A Winters Tale,Comedy,4,5.1.19,LEONTES,I think so. Kill'd!
A Winters Tale,Comedy,4,5.1.20,LEONTES,She I kill'd! I did so: but thou strikest me
A Winters Tale,Comedy,4,5.1.21,LEONTES,"Sorely, to say I did, it is as bitter"
A Winters Tale,Comedy,4,5.1.22,LEONTES,"Upon thy tongue as in my thought: now, good now,"
A Winters Tale,Comedy,4,5.1.23,LEONTES,Say so but seldom.
A Winters Tale,Comedy,5,5.1.24,CLEOMENES,"Not at all, good lady:"
A Winters Tale,Comedy,5,5.1.25,CLEOMENES,You might have spoken a thousand things that would
A Winters Tale,Comedy,5,5.1.26,CLEOMENES,Have done the time more benefit and graced
A Winters Tale,Comedy,5,5.1.27,CLEOMENES,Your kindness better.
A Winters Tale,Comedy,6,5.1.28,PAULINA,You are one of those
A Winters Tale,Comedy,6,5.1.29,PAULINA,Would have him wed again.
A Winters Tale,Comedy,7,5.1.30,DION,"If you would not so,"
A Winters Tale,Comedy,7,5.1.31,DION,"You pity not the state, nor the remembrance"
A Winters Tale,Comedy,7,5.1.32,DION,"Of his most sovereign name, consider little"
A Winters Tale,Comedy,7,5.1.33,DION,"What dangers, by his highness' fail of issue,"
A Winters Tale,Comedy,7,5.1.34,DION,May drop upon his kingdom and devour
A Winters Tale,Comedy,7,5.1.35,DION,Incertain lookers on. What were more holy
A Winters Tale,Comedy,7,5.1.36,DION,Than to rejoice the former queen is well?
A Winters Tale,Comedy,7,5.1.37,DION,"What holier than, for royalty's repair,"
A Winters Tale,Comedy,7,5.1.38,DION,"For present comfort and for future good,"
A Winters Tale,Comedy,7,5.1.39,DION,To bless the bed of majesty again
A Winters Tale,Comedy,7,5.1.40,DION,With a sweet fellow to't?
A Winters Tale,Comedy,8,5.1.41,PAULINA,"There is none worthy,"
A Winters Tale,Comedy,8,5.1.42,PAULINA,"Respecting her that's gone. Besides, the gods"
A Winters Tale,Comedy,8,5.1.43,PAULINA,"Will have fulfill'd their secret purposes,"
A Winters Tale,Comedy,8,5.1.44,PAULINA,"For has not the divine Apollo said,"
A Winters Tale,Comedy,8,5.1.45,PAULINA,"Is't not the tenor of his oracle,"
A Winters Tale,Comedy,8,5.1.46,PAULINA,That King Leontes shall not have an heir
A Winters Tale,Comedy,8,5.1.47,PAULINA,"Till his lost child be found? which that it shall,"
A Winters Tale,Comedy,8,5.1.48,PAULINA,Is all as monstrous to our human reason
A Winters Tale,Comedy,8,5.1.49,PAULINA,As my Antigonus to break his grave
A Winters Tale,Comedy,8,5.1.50,PAULINA,"And come again to me, who, on my life,"
A Winters Tale,Comedy,8,5.1.51,PAULINA,Did perish with the infant. 'Tis your counsel
A Winters Tale,Comedy,8,5.1.52,PAULINA,"My lord should to the heavens be contrary,"
A Winters Tale,Comedy,8,5.1.53,PAULINA,Oppose against their wills.
A Winters Tale,Comedy,8,5.1.54,PAULINA,"Care not for issue,"
A Winters Tale,Comedy,8,5.1.55,PAULINA,The crown will find an heir: great Alexander
A Winters Tale,Comedy,8,5.1.56,PAULINA,"Left his to the worthiest, so his successor"
A Winters Tale,Comedy,8,5.1.57,PAULINA,Was like to be the best.
A Winters Tale,Comedy,9,5.1.58,LEONTES,"Good Paulina,"
A Winters Tale,Comedy,9,5.1.59,LEONTES,"Who hast the memory of Hermione,"
A Winters Tale,Comedy,9,5.1.60,LEONTES,"I know, in honour, O, that ever I"
A Winters Tale,Comedy,9,5.1.61,LEONTES,"Had squared me to thy counsel! then, even now,"
A Winters Tale,Comedy,9,5.1.62,LEONTES,"I might have look'd upon my queen's full eyes,"
A Winters Tale,Comedy,9,5.1.63,LEONTES,Have taken treasure from her lips--
A Winters Tale,Comedy,10,5.1.64,PAULINA,And left them
A Winters Tale,Comedy,10,5.1.65,PAULINA,More rich for what they yielded.
A Winters Tale,Comedy,11,5.1.66,LEONTES,Thou speak'st truth.
A Winters Tale,Comedy,11,5.1.67,LEONTES,"No more such wives, therefore, no wife: one worse,"
A Winters Tale,Comedy,11,5.1.68,LEONTES,"And better used, would make her sainted spirit"
A Winters Tale,Comedy,11,5.1.69,LEONTES,"Again possess her corpse, and on this stage,"
A Winters Tale,Comedy,11,5.1.70,LEONTES,"Where we're offenders now, appear soul-vex'd,"
A Winters Tale,Comedy,11,5.1.71,LEONTES,"And begin, 'Why to me?'"
A Winters Tale,Comedy,12,5.1.72,PAULINA,"Had she such power,"
A Winters Tale,Comedy,12,5.1.73,PAULINA,She had just cause.
A Winters Tale,Comedy,13,5.1.74,LEONTES,"She had, and would incense me"
A Winters Tale,Comedy,13,5.1.75,LEONTES,To murder her I married.
A Winters Tale,Comedy,14,5.1.76,PAULINA,I should so.
A Winters Tale,Comedy,14,5.1.77,PAULINA,"Were I the ghost that walk'd, I'ld bid you mark"
A Winters Tale,Comedy,14,5.1.78,PAULINA,"Her eye, and tell me for what dull part in't"
A Winters Tale,Comedy,14,5.1.79,PAULINA,"You chose her, then I'ld shriek, that even your ears"
A Winters Tale,Comedy,14,5.1.80,PAULINA,"Should rift to hear me, and the words that follow'd"
A Winters Tale,Comedy,14,5.1.81,PAULINA,Should be 'Remember mine.'
A Winters Tale,Comedy,15,5.1.82,LEONTES,"Stars, stars,"
A Winters Tale,Comedy,15,5.1.83,LEONTES,"And all eyes else dead coals! Fear thou no wife,"
A Winters Tale,Comedy,15,5.1.84,LEONTES,"I'll have no wife, Paulina."
A Winters Tale,Comedy,16,5.1.85,PAULINA,Will you swear
A Winters Tale,Comedy,16,5.1.86,PAULINA,Never to marry but by my free leave?
A Winters Tale,Comedy,17,5.1.87,LEONTES,"Never, Paulina, so be blest my spirit!"
A Winters Tale,Comedy,18,5.1.88,PAULINA,"Then, good my lords, bear witness to his oath."
A Winters Tale,Comedy,19,5.1.89,CLEOMENES,You tempt him over-much.
A Winters Tale,Comedy,20,5.1.90,PAULINA,"Unless another,"
A Winters Tale,Comedy,20,5.1.91,PAULINA,"As like Hermione as is her picture,"
A Winters Tale,Comedy,20,5.1.92,PAULINA,Affront his eye.
A Winters Tale,Comedy,21,5.1.93,CLEOMENES,"Good madam,--"
A Winters Tale,Comedy,22,5.1.94,PAULINA,I have done.
A Winters Tale,Comedy,22,5.1.95,PAULINA,"Yet, if my lord will marry,--if you will, sir,"
A Winters Tale,Comedy,22,5.1.96,PAULINA,"No remedy, but you will,--give me the office"
A Winters Tale,Comedy,22,5.1.97,PAULINA,To choose you a queen: she shall not be so young
A Winters Tale,Comedy,22,5.1.98,PAULINA,"As was your former, but she shall be such"
A Winters Tale,Comedy,22,5.1.99,PAULINA,"As, walk'd your first queen's ghost,"
A Winters Tale,Comedy,22,5.1.100,PAULINA,it should take joy
A Winters Tale,Comedy,22,5.1.101,PAULINA,To see her in your arms.
A Winters Tale,Comedy,23,5.1.102,LEONTES,"My true Paulina,"
A Winters Tale,Comedy,23,5.1.103,LEONTES,We shall not marry till thou bid'st us.
A Winters Tale,Comedy,24,5.1.104,PAULINA,That
A Winters Tale,Comedy,24,5.1.105,PAULINA,"Shall be when your first queen's again in breath,"
A Winters Tale,Comedy,24,5.1.106,PAULINA,Never till then.
A Winters Tale,Comedy,25,5.1.107,Gentleman,"One that gives out himself Prince Florizel,"
A Winters Tale,Comedy,25,5.1.108,Gentleman,"Son of Polixenes, with his princess, she"
A Winters Tale,Comedy,25,5.1.109,Gentleman,"The fairest I have yet beheld, desires access"
A Winters Tale,Comedy,25,5.1.110,Gentleman,To your high presence.
A Winters Tale,Comedy,26,5.1.111,LEONTES,What with him? he comes not
A Winters Tale,Comedy,26,5.1.112,LEONTES,"Like to his father's greatness: his approach,"
A Winters Tale,Comedy,26,5.1.113,LEONTES,"So out of circumstance and sudden, tells us"
A Winters Tale,Comedy,26,5.1.114,LEONTES,"'Tis not a visitation framed, but forced"
A Winters Tale,Comedy,26,5.1.115,LEONTES,By need and accident. What train?
A Winters Tale,Comedy,27,5.1.116,Gentleman,"But few,"
A Winters Tale,Comedy,27,5.1.117,Gentleman,And those but mean.
A Winters Tale,Comedy,28,5.1.118,LEONTES,"His princess, say you, with him?"
A Winters Tale,Comedy,29,5.1.119,Gentleman,"Ay, the most peerless piece of earth, I think,"
A Winters Tale,Comedy,29,5.1.120,Gentleman,That e'er the sun shone bright on.
A Winters Tale,Comedy,30,5.1.121,PAULINA,"O Hermione,"
A Winters Tale,Comedy,30,5.1.122,PAULINA,As every present time doth boast itself
A Winters Tale,Comedy,30,5.1.123,PAULINA,"Above a better gone, so must thy grave"
A Winters Tale,Comedy,30,5.1.124,PAULINA,"Give way to what's seen now! Sir, you yourself"
A Winters Tale,Comedy,30,5.1.125,PAULINA,"Have said and writ so, but your writing now"
A Winters Tale,Comedy,30,5.1.126,PAULINA,"Is colder than that theme, 'She had not been,"
A Winters Tale,Comedy,30,5.1.127,PAULINA,"Nor was not to be equall'd,'--thus your verse"
A Winters Tale,Comedy,30,5.1.128,PAULINA,"Flow'd with her beauty once: 'tis shrewdly ebb'd,"
A Winters Tale,Comedy,30,5.1.129,PAULINA,To say you have seen a better.
A Winters Tale,Comedy,31,5.1.130,Gentleman,"Pardon, madam:"
A Winters Tale,Comedy,31,5.1.131,Gentleman,"The one I have almost forgot,--your pardon,--"
